Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type
1058,5/1/2018 6:06,5/1/2018 6:23,31611,13th & H St NE,31507,1st & Washington Hospital Center NW,W23010,Member
332,5/1/2018 6:06,5/1/2018 6:12,31125,15th & W St NW,31200,Massachusetts Ave & Dupont Circle NW,W21516,Member
702,5/1/2018 6:06,5/1/2018 6:18,31244,4th & E St SW,31637,North Capitol St & G Pl NE,W22018,Member
676,5/1/2018 6:07,5/1/2018 6:18,31401,14th St & Spring Rd NW,31202,14th & R St NW,W00439,Member
464,5/1/2018 6:07,5/1/2018 6:15,31218,L'Enfant Plaza / 7th & C St SW,31208,M St & New Jersey Ave SE,W00969,Member
253,5/1/2018 6:08,5/1/2018 6:12,31110,20th St & Florida Ave NW,31255,24th & N St NW,W21726,Member
556,5/1/2018 6:08,5/1/2018 6:17,31107,Lamont & Mt Pleasant NW,31110,20th St & Florida Ave NW,W22470,Member
623,5/1/2018 6:08,5/1/2018 6:19,31081,Duke St & John Carlyle St,31903,Royal & Wilkes St,W21625,Member
1769,5/1/2018 6:08,5/1/2018 6:38,31408,Takoma Metro,31621,4th & D St NW / Judiciary Square,W00814,Member
312,5/1/2018 6:09,5/1/2018 6:14,31115,Columbia Rd & Georgia Ave NW,31111,10th & U St NW,W23371,Member
145,5/1/2018 6:09,5/1/2018 6:12,31267,17th St & Massachusetts Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W22431,Member
325,5/1/2018 6:09,5/1/2018 6:15,31278,18th & R St NW,31125,15th & W St NW,W01005,Member
1367,5/1/2018 6:10,5/1/2018 6:32,31002,20th & Crystal Dr,31270,8th & D St NW,W22482,Member
385,5/1/2018 6:10,5/1/2018 6:16,31805,Pennsylvania & Minnesota Ave SE,31644,12th St & Pennsylvania Ave SE,W22734,Member
952,5/1/2018 6:10,5/1/2018 6:26,31636,New Jersey Ave & N St NW/Dunbar HS,31127,22nd & H St NW,W21313,Member
239,5/1/2018 6:10,5/1/2018 6:14,31020,Wilson Blvd & Franklin Rd,31094,Lee Hwy & N Kirkwood Rd,W22159,Member
284,5/1/2018 6:11,5/1/2018 6:15,31628,1st & K St SE,31605,3rd & D St SE,W22810,Member
509,5/1/2018 6:11,5/1/2018 6:20,31282,16th & R St NW,31268,12th & U St NW,W21448,Member
859,5/1/2018 6:11,5/1/2018 6:26,31506,1st & Rhode Island Ave NW,31222,New York Ave & 15th St NW,W22297,Member
508,5/1/2018 6:12,5/1/2018 6:20,31623,Columbus Circle / Union Station,31633,Independence Ave & L'Enfant Plaza SW/DOE,W23456,Member
837,5/1/2018 6:12,5/1/2018 6:26,31619,Lincoln Park / 13th & East Capitol St NE ,31263,10th & K St NW,W00563,Member
328,5/1/2018 6:12,5/1/2018 6:17,31125,15th & W St NW,31200,Massachusetts Ave & Dupont Circle NW,W01140,Member
140,5/1/2018 6:12,5/1/2018 6:14,31263,10th & K St NW,31262,11th & F St NW,W23029,Member
419,5/1/2018 6:12,5/1/2018 6:19,31623,Columbus Circle / Union Station,31272,Washington & Independence Ave SW/HHS,W20307,Member
1102,5/1/2018 6:12,5/1/2018 6:30,31309,Fessenden St & Wisconsin Ave NW,31307,3000 Connecticut Ave NW / National Zoo,W21210,Member
795,5/1/2018 6:12,5/1/2018 6:25,31626,15th St & Massachusetts Ave SE,31637,North Capitol St & G Pl NE,W20102,Member
348,5/1/2018 6:12,5/1/2018 6:18,31120,10th & Florida Ave NW,31118,3rd & Elm St NW,W00412,Member
215,5/1/2018 6:12,5/1/2018 6:16,31280,11th & S St NW,31282,16th & R St NW,W21777,Member
637,5/1/2018 6:13,5/1/2018 6:23,31917,N Lynn St & Fairfax Dr,31128,23rd & M St NW,W00129,Member
118,5/1/2018 6:13,5/1/2018 6:15,31004,Aurora Hills Community Ctr/18th & Hayes St,31005,Pentagon City Metro / 12th & S Hayes St,W22392,Member
634,5/1/2018 6:13,5/1/2018 6:23,31218,L'Enfant Plaza / 7th & C St SW,31206,19th & E Street NW,W23000,Member
421,5/1/2018 6:13,5/1/2018 6:20,31623,Columbus Circle / Union Station,31272,Washington & Independence Ave SW/HHS,W01246,Member
203,5/1/2018 6:13,5/1/2018 6:17,31508,Gallaudet / 8th St & Florida Ave NE,31627,3rd & M St NE,W22583,Member
1860,5/1/2018 6:13,5/1/2018 6:44,31255,24th & N St NW,31128,23rd & M St NW,W21468,Casual
452,5/1/2018 6:14,5/1/2018 6:21,31243,4th & C St SW,31634,3rd & Tingey St SE,W20266,Member
754,5/1/2018 6:14,5/1/2018 6:26,31623,Columbus Circle / Union Station,31243,4th & C St SW,W01116,Member
183,5/1/2018 6:14,5/1/2018 6:17,31244,4th & E St SW,31288,4th St & Madison Dr NW,W22521,Member
456,5/1/2018 6:15,5/1/2018 6:22,31623,Columbus Circle / Union Station,31243,4th & C St SW,W21573,Member
693,5/1/2018 6:15,5/1/2018 6:27,31623,Columbus Circle / Union Station,31217,USDA / 12th & C St SW,W20525,Member
685,5/1/2018 6:15,5/1/2018 6:27,31623,Columbus Circle / Union Station,31217,USDA / 12th & C St SW,W21098,Member
527,5/1/2018 6:15,5/1/2018 6:24,31623,Columbus Circle / Union Station,31244,4th & E St SW,W20047,Member
509,5/1/2018 6:16,5/1/2018 6:24,31509,New Jersey Ave & R St NW,31603,1st & M St NE,W23496,Member
298,5/1/2018 6:16,5/1/2018 6:21,31229,New Hampshire Ave & T St NW,31213,17th & K St NW,W23342,Member
528,5/1/2018 6:16,5/1/2018 6:25,31623,Columbus Circle / Union Station,31208,M St & New Jersey Ave SE,w00461,Member
335,5/1/2018 6:16,5/1/2018 6:21,31262,11th & F St NW,31262,11th & F St NW,W20599,Member
108,5/1/2018 6:16,5/1/2018 6:18,31117,15th & Euclid St  NW,31119,14th & Belmont St NW,W22876,Member
506,5/1/2018 6:16,5/1/2018 6:24,31630,15th & East Capitol St NE,31605,3rd & D St SE,W21217,Member
2004,5/1/2018 6:16,5/1/2018 6:50,31623,Columbus Circle / Union Station,31012,26th & S Clark St,W21737,Member
218,5/1/2018 6:16,5/1/2018 6:20,31077,Iwo Jima Memorial/N Meade & 14th St N,31014,Lynn & 19th St North,W23381,Member
571,5/1/2018 6:16,5/1/2018 6:26,31624,North Capitol St & F St NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W00928,Member
3717,5/1/2018 6:16,5/1/2018 7:18,31260,23rd & E St NW ,31260,23rd & E St NW ,W01075,Member
454,5/1/2018 6:16,5/1/2018 6:24,31611,13th & H St NE,31624,North Capitol St & F St NW,W22609,Member
161,5/1/2018 6:17,5/1/2018 6:19,31643,1st & D St SE,31628,1st & K St SE,W20684,Member
566,5/1/2018 6:17,5/1/2018 6:26,31030,Lee Hwy & N Adams St,31065,N Pershing Dr & Wayne St,W23048,Member
1033,5/1/2018 6:17,5/1/2018 6:34,31647,7th St & Massachusetts Ave NE,31200,Massachusetts Ave & Dupont Circle NW,W21279,Member
460,5/1/2018 6:17,5/1/2018 6:25,31503,Florida Ave & R St NW,31638,1st & H St NW,W23004,Member
147,5/1/2018 6:18,5/1/2018 6:20,31278,18th & R St NW,31229,New Hampshire Ave & T St NW,W01353,Member
922,5/1/2018 6:18,5/1/2018 6:34,31400,Georgia & New Hampshire Ave NW,31213,17th & K St NW,W22623,Member
843,5/1/2018 6:19,5/1/2018 6:33,31035,N Quincy St & Glebe Rd,31016,Clarendon Blvd & Pierce St,W00399,Member
1795,5/1/2018 6:19,5/1/2018 6:49,31215,Georgetown Harbor / 30th St NW,31008,12th & Army Navy Dr,W01243,Member
254,5/1/2018 6:20,5/1/2018 6:24,31605,3rd & D St SE,31634,3rd & Tingey St SE,W20372,Member
864,5/1/2018 6:20,5/1/2018 6:35,31618,4th & East Capitol St NE,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W20894,Member
262,5/1/2018 6:21,5/1/2018 6:25,31627,3rd & M St NE,31623,Columbus Circle / Union Station,W00756,Member
1037,5/1/2018 6:21,5/1/2018 6:38,31640,Maryland Ave & E St NE,31217,USDA / 12th & C St SW,W22849,Member
303,5/1/2018 6:21,5/1/2018 6:27,31202,14th & R St NW,31200,Massachusetts Ave & Dupont Circle NW,W20217,Member
192,5/1/2018 6:22,5/1/2018 6:25,31119,14th & Belmont St NW,31268,12th & U St NW,W22435,Member
74,5/1/2018 6:22,5/1/2018 6:23,31605,3rd & D St SE,31643,1st & D St SE,W22810,Member
764,5/1/2018 6:22,5/1/2018 6:34,31083,Potomac Greens Dr & Slaters Ln,31907,Franklin & S Washington St,W21623,Member
284,5/1/2018 6:22,5/1/2018 6:26,31083,Potomac Greens Dr & Slaters Ln,31047,Braddock Rd Metro,W20405,Member
1380,5/1/2018 6:22,5/1/2018 6:45,31302,Wisconsin Ave & Newark St NW,31260,23rd & E St NW ,W21880,Member
798,5/1/2018 6:22,5/1/2018 6:36,31602,Park Rd & Holmead Pl NW,31254,15th & K St NW,W23392,Member
506,5/1/2018 6:22,5/1/2018 6:31,31307,3000 Connecticut Ave NW / National Zoo,31221,18th & M St NW,W00721,Member
442,5/1/2018 6:23,5/1/2018 6:30,31114,18th St & Wyoming Ave NW,31250,20th & L St NW,W22142,Member
294,5/1/2018 6:23,5/1/2018 6:28,31623,Columbus Circle / Union Station,31604,3rd & H St NW,W20172,Member
219,5/1/2018 6:23,5/1/2018 6:27,31509,New Jersey Ave & R St NW,31519,1st & O St NW,W20907,Member
2122,5/1/2018 6:23,5/1/2018 6:59,31035,N Quincy St & Glebe Rd,31270,8th & D St NW,W23275,Casual
977,5/1/2018 6:24,5/1/2018 6:40,31509,New Jersey Ave & R St NW,31221,18th & M St NW,W00822,Member
369,5/1/2018 6:24,5/1/2018 6:30,31245,7th & R St NW / Shaw Library,31241,Thomas Circle,W22251,Member
542,5/1/2018 6:24,5/1/2018 6:33,31124,14th & Irving St NW,31229,New Hampshire Ave & T St NW,W00811,Casual
451,5/1/2018 6:24,5/1/2018 6:32,31507,1st & Washington Hospital Center NW,31400,Georgia & New Hampshire Ave NW,W23010,Member
1267,5/1/2018 6:24,5/1/2018 6:46,31093,21st St N & N Pierce St,31247,Jefferson Dr & 14th St SW,W20722,Member
399,5/1/2018 6:24,5/1/2018 6:31,31321,15th St & Constitution Ave NW,31292,22nd St & Constitution Ave NW,W21950,Member
1475,5/1/2018 6:25,5/1/2018 6:49,31234,20th & O St NW / Dupont South,31507,1st & Washington Hospital Center NW,W22487,Member
314,5/1/2018 6:25,5/1/2018 6:30,31633,Independence Ave & L'Enfant Plaza SW/DOE,31231,14th & D St NW / Ronald Reagan Building,W20441,Member
374,5/1/2018 6:25,5/1/2018 6:31,31273,Hains Point/Buckeye & Ohio Dr SW,31247,Jefferson Dr & 14th St SW,W01063,Member
316,5/1/2018 6:26,5/1/2018 6:31,31203,14th & Rhode Island Ave NW,31101,14th & V St NW,W21926,Member
945,5/1/2018 6:26,5/1/2018 6:42,31602,Park Rd & Holmead Pl NW,31205,21st & I St NW,W01183,Member
1113,5/1/2018 6:26,5/1/2018 6:45,31113,Columbia Rd & Belmont St NW,31028,N Veitch & Key Blvd,W20033,Member
354,5/1/2018 6:26,5/1/2018 6:32,31101,14th & V St NW,31241,Thomas Circle,W00661,Member
110,5/1/2018 6:27,5/1/2018 6:28,31257,22nd & I St NW / Foggy Bottom,31205,21st & I St NW,W21855,Member
715,5/1/2018 6:27,5/1/2018 6:39,31636,New Jersey Ave & N St NW/Dunbar HS,31239,Rhode Island & Connecticut Ave NW,W20701,Member
494,5/1/2018 6:27,5/1/2018 6:35,31119,14th & Belmont St NW,31241,Thomas Circle,W22876,Member
519,5/1/2018 6:27,5/1/2018 6:36,31125,15th & W St NW,31277,17th & G St NW,W20408,Member
446,5/1/2018 6:27,5/1/2018 6:35,31626,15th St & Massachusetts Ave SE,31269,3rd St & Pennsylvania Ave SE,W20451,Member
314,5/1/2018 6:27,5/1/2018 6:33,31280,11th & S St NW,31291,Vermont Ave & I St NW,W22292,Member
857,5/1/2018 6:27,5/1/2018 6:42,31306,39th & Calvert St NW / Stoddert,31260,23rd & E St NW ,W20334,Member
1364,5/1/2018 6:28,5/1/2018 6:50,31618,4th & East Capitol St NE,31712,Oklahoma Ave & D St NE,W21922,Member
620,5/1/2018 6:28,5/1/2018 6:38,31278,18th & R St NW,31509,New Jersey Ave & R St NW,W00447,Member
276,5/1/2018 6:28,5/1/2018 6:32,31111,10th & U St NW,31203,14th & Rhode Island Ave NW,W23371,Member
1167,5/1/2018 6:28,5/1/2018 6:47,31105,14th & Harvard St NW,31127,22nd & H St NW,W23453,Member
225,5/1/2018 6:28,5/1/2018 6:32,31103,16th & Harvard St NW,31125,15th & W St NW,W00862,Member
704,5/1/2018 6:29,5/1/2018 6:40,31602,Park Rd & Holmead Pl NW,31234,20th & O St NW / Dupont South,W00177,Member
466,5/1/2018 6:29,5/1/2018 6:37,31907,Franklin & S Washington St,31048,King St Metro South,W20264,Member
588,5/1/2018 6:29,5/1/2018 6:39,31278,18th & R St NW,31206,19th & E Street NW,W01165,Member
578,5/1/2018 6:29,5/1/2018 6:39,31307,3000 Connecticut Ave NW / National Zoo,31110,20th St & Florida Ave NW,W21489,Casual
1584,5/1/2018 6:29,5/1/2018 6:56,31088,Mount Vernon Ave & Kennedy St,31047,Braddock Rd Metro,W20864,Member
527,5/1/2018 6:30,5/1/2018 6:39,31632,15th & F St NE,31624,North Capitol St & F St NW,W21731,Member
1914,5/1/2018 6:30,5/1/2018 7:02,31632,15th & F St NE,31246,M St & Pennsylvania Ave NW,W00094,Member
487,5/1/2018 6:31,5/1/2018 6:39,32014,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,32046,River Rd & Landy Ln,W20404,Member
302,5/1/2018 6:31,5/1/2018 6:36,31109,7th & T St NW,31503,Florida Ave & R St NW,W21510,Member
717,5/1/2018 6:31,5/1/2018 6:43,31623,Columbus Circle / Union Station,31217,USDA / 12th & C St SW,W22551,Member
1226,5/1/2018 6:31,5/1/2018 6:52,31503,Florida Ave & R St NW,31224,19th & L St NW,W21146,Member
815,5/1/2018 6:31,5/1/2018 6:45,31623,Columbus Circle / Union Station,31634,3rd & Tingey St SE,W00809,Member
1536,5/1/2018 6:31,5/1/2018 6:57,31644,12th St & Pennsylvania Ave SE,31295,Potomac & M St NW,W00434,Member
651,5/1/2018 6:32,5/1/2018 6:42,31623,Columbus Circle / Union Station,31634,3rd & Tingey St SE,W00756,Member
592,5/1/2018 6:32,5/1/2018 6:42,31623,Columbus Circle / Union Station,31217,USDA / 12th & C St SW,W21561,Member
709,5/1/2018 6:32,5/1/2018 6:44,31281,8th & O St NW,31623,Columbus Circle / Union Station,W23292,Member
227,5/1/2018 6:32,5/1/2018 6:36,31124,14th & Irving St NW,31120,10th & Florida Ave NW,W22888,Member
396,5/1/2018 6:32,5/1/2018 6:39,31624,North Capitol St & F St NW,31219,10th St & Constitution Ave NW,W01327,Member
625,5/1/2018 6:32,5/1/2018 6:42,31608,8th & Eye St SE / Barracks Row,31288,4th St & Madison Dr NW,W20575,Member
443,5/1/2018 6:32,5/1/2018 6:39,31119,14th & Belmont St NW,31283,14th & L St NW,W00274,Member
452,5/1/2018 6:32,5/1/2018 6:40,31202,14th & R St NW,31298,15th & M St NW,W23159,Member
627,5/1/2018 6:32,5/1/2018 6:43,31623,Columbus Circle / Union Station,31646,Maine Ave & 9th St SW,W00132,Member
807,5/1/2018 6:32,5/1/2018 6:46,31623,Columbus Circle / Union Station,31634,3rd & Tingey St SE,W22063,Member
628,5/1/2018 6:32,5/1/2018 6:43,31205,21st & I St NW,31228,8th & H St NW,W21855,Member
305,5/1/2018 6:32,5/1/2018 6:37,31600,5th & K St NW,31270,8th & D St NW,W22267,Member
1046,5/1/2018 6:32,5/1/2018 6:50,31401,14th St & Spring Rd NW,31128,23rd & M St NW,W20860,Casual
257,5/1/2018 6:33,5/1/2018 6:37,31221,18th & M St NW,31204,20th & E St NW,W01288,Member
868,5/1/2018 6:33,5/1/2018 6:47,31229,New Hampshire Ave & T St NW,31116,California St & Florida Ave NW,W00321,Member
190,5/1/2018 6:33,5/1/2018 6:36,32008,Cordell & Norfolk Ave,32048,Bethesda Metro,W20813,Member
822,5/1/2018 6:33,5/1/2018 6:47,31622,13th & D St NE,31634,3rd & Tingey St SE,W22064,Member
485,5/1/2018 6:33,5/1/2018 6:41,31905,Kennebec St & 11th St N,31904,East Falls Church Metro/Sycamore St & 19th St N,W20782,Member
511,5/1/2018 6:33,5/1/2018 6:41,31623,Columbus Circle / Union Station,31243,4th & C St SW,W21036,Member
620,5/1/2018 6:33,5/1/2018 6:43,31600,5th & K St NW,31268,12th & U St NW,W20675,Member
345,5/1/2018 6:33,5/1/2018 6:39,31624,North Capitol St & F St NW,31228,8th & H St NW,W20075,Member
182,5/1/2018 6:33,5/1/2018 6:37,31625,3rd & G St SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W23241,Member
296,5/1/2018 6:34,5/1/2018 6:39,31099,Madison & N Henry St,31085,Mount Vernon Ave & E Nelson Ave,W00630,Member
200,5/1/2018 6:34,5/1/2018 6:37,31514,Hamlin & 7th St NE,31502,John McCormack Dr & Michigan Ave NE,W20928,Member
332,5/1/2018 6:34,5/1/2018 6:39,31114,18th St & Wyoming Ave NW,31255,24th & N St NW,W21785,Member
1167,5/1/2018 6:34,5/1/2018 6:54,31229,New Hampshire Ave & T St NW,31637,North Capitol St & G Pl NE,W00089,Member
1727,5/1/2018 6:34,5/1/2018 7:03,31049,Utah St & 11th St N ,31234,20th & O St NW / Dupont South,W20583,Member
632,5/1/2018 6:34,5/1/2018 6:45,31518,New York Ave & Hecht Ave NE,31637,North Capitol St & G Pl NE,W01060,Member
243,5/1/2018 6:34,5/1/2018 6:38,31007,Crystal City Metro / 18th & Bell St,31012,26th & S Clark St,W01483,Member
336,5/1/2018 6:34,5/1/2018 6:40,31286,11th & O St NW,31262,11th & F St NW,W23186,Member
370,5/1/2018 6:35,5/1/2018 6:41,31503,Florida Ave & R St NW,31223,Convention Center / 7th & M St NW,W22075,Member
1063,5/1/2018 6:35,5/1/2018 6:53,31614,11th & H St NE,31208,M St & New Jersey Ave SE,W01337,Member
647,5/1/2018 6:36,5/1/2018 6:46,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31258,Lincoln Memorial,W21945,Member
199,5/1/2018 6:36,5/1/2018 6:39,31105,14th & Harvard St NW,31101,14th & V St NW,W22313,Member
129,5/1/2018 6:36,5/1/2018 6:38,31266,11th & M St NW,31223,Convention Center / 7th & M St NW,W20348,Member
567,5/1/2018 6:36,5/1/2018 6:45,31623,Columbus Circle / Union Station,31633,Independence Ave & L'Enfant Plaza SW/DOE,W21433,Member
972,5/1/2018 6:36,5/1/2018 6:52,31266,11th & M St NW,31246,M St & Pennsylvania Ave NW,W00393,Member
691,5/1/2018 6:36,5/1/2018 6:47,31602,Park Rd & Holmead Pl NW,31110,20th St & Florida Ave NW,W23279,Member
446,5/1/2018 6:36,5/1/2018 6:43,31623,Columbus Circle / Union Station,31208,M St & New Jersey Ave SE,W22448,Member
408,5/1/2018 6:36,5/1/2018 6:43,31623,Columbus Circle / Union Station,31643,1st & D St SE,W22516,Member
965,5/1/2018 6:36,5/1/2018 6:52,31266,11th & M St NW,31246,M St & Pennsylvania Ave NW,W22156,Member
842,5/1/2018 6:36,5/1/2018 6:50,31237,25th St & Pennsylvania Ave NW,31214,17th & Corcoran St NW,W01058,Member
270,5/1/2018 6:36,5/1/2018 6:41,31913,Commonwealth & E Monroe Ave,31098,King St Metro North / Cameron St,W23468,Member
373,5/1/2018 6:36,5/1/2018 6:43,31503,Florida Ave & R St NW,31203,14th & Rhode Island Ave NW,W20765,Member
399,5/1/2018 6:37,5/1/2018 6:43,31918,Madison & Fairfax St,31903,Royal & Wilkes St,W21859,Member
234,5/1/2018 6:37,5/1/2018 6:41,31202,14th & R St NW,31286,11th & O St NW,W20394,Member
871,5/1/2018 6:37,5/1/2018 6:51,31102,11th & Kenyon St NW,31246,M St & Pennsylvania Ave NW,W23108,Member
416,5/1/2018 6:37,5/1/2018 6:44,31102,11th & Kenyon St NW,31229,New Hampshire Ave & T St NW,W22681,Member
202,5/1/2018 6:37,5/1/2018 6:40,31618,4th & East Capitol St NE,31605,3rd & D St SE,W20710,Member
153,5/1/2018 6:37,5/1/2018 6:40,31270,8th & D St NW,31230,Metro Center / 12th & G St NW,W00695,Member
556,5/1/2018 6:37,5/1/2018 6:47,31296,Columbia & Ontario Rd NW,31212,21st & M St NW,W20439,Member
151,5/1/2018 6:38,5/1/2018 6:40,31019,Wilson Blvd & N Edgewood St,31023,Fairfax Dr & Wilson Blvd,W20930,Member
319,5/1/2018 6:38,5/1/2018 6:43,31622,13th & D St NE,31623,Columbus Circle / Union Station,W23130,Member
302,5/1/2018 6:38,5/1/2018 6:43,31621,4th & D St NW / Judiciary Square,31272,Washington & Independence Ave SW/HHS,W21289,Member
350,5/1/2018 6:38,5/1/2018 6:44,31266,11th & M St NW,31232,7th & F St NW / National Portrait Gallery,W22517,Member
2559,5/1/2018 6:38,5/1/2018 7:21,32000,Norfolk Ave & Fairmont St,31314,34th & Water St NW,W00374,Member
492,5/1/2018 6:38,5/1/2018 6:46,31621,4th & D St NW / Judiciary Square,31108,4th & M St SW,W01458,Member
1047,5/1/2018 6:38,5/1/2018 6:56,31405,Georgia Ave & Emerson St NW,31213,17th & K St NW,W21422,Member
355,5/1/2018 6:38,5/1/2018 6:44,31281,8th & O St NW,31276,15th & L St NW,W22652,Member
1279,5/1/2018 6:38,5/1/2018 7:00,31053,Columbia Pike & S Courthouse Rd,31225,C & O Canal & Wisconsin Ave NW,W22903,Member
638,5/1/2018 6:39,5/1/2018 6:49,31220,US Dept of State / Virginia Ave & 21st St NW,31219,10th St & Constitution Ave NW,W22926,Member
288,5/1/2018 6:39,5/1/2018 6:43,31238,14th & G St NW,31279,19th & G St NW,W21343,Member
163,5/1/2018 6:39,5/1/2018 6:42,31229,New Hampshire Ave & T St NW,31200,Massachusetts Ave & Dupont Circle NW,W20325,Member
231,5/1/2018 6:39,5/1/2018 6:43,31036,George Mason Dr & Wilson Blvd,31037,Ballston Metro / N Stuart & 9th St N,W00596,Member
982,5/1/2018 6:39,5/1/2018 6:55,31401,14th St & Spring Rd NW,31250,20th & L St NW,W22382,Member
460,5/1/2018 6:39,5/1/2018 6:47,31086,Mount Vernon Ave & E Del Ray Ave,31047,Braddock Rd Metro,W01133,Member
162,5/1/2018 6:39,5/1/2018 6:42,31119,14th & Belmont St NW,31229,New Hampshire Ave & T St NW,W21287,Member
291,5/1/2018 6:40,5/1/2018 6:44,31519,1st & O St NW,31223,Convention Center / 7th & M St NW,W23366,Member
995,5/1/2018 6:40,5/1/2018 6:57,31518,New York Ave & Hecht Ave NE,31519,1st & O St NW,W21979,Member
640,5/1/2018 6:40,5/1/2018 6:51,31233,17th & K St NW / Farragut Square,31229,New Hampshire Ave & T St NW,W20873,Member
167,5/1/2018 6:40,5/1/2018 6:43,31275,New Hampshire Ave & 24th St NW,31255,24th & N St NW,W21180,Member
221,5/1/2018 6:40,5/1/2018 6:44,31606,Potomac & Pennsylvania Ave SE,31635,Potomac Ave & 8th St SE,W22108,Member
691,5/1/2018 6:40,5/1/2018 6:52,31603,1st & M St NE,31208,M St & New Jersey Ave SE,W22107,Member
647,5/1/2018 6:40,5/1/2018 6:51,31266,11th & M St NW,31623,Columbus Circle / Union Station,W20975,Member
943,5/1/2018 6:40,5/1/2018 6:56,31251,12th & L St NW,31108,4th & M St SW,W01085,Member
558,5/1/2018 6:41,5/1/2018 6:50,31229,New Hampshire Ave & T St NW,31276,15th & L St NW,W00239,Member
1060,5/1/2018 6:41,5/1/2018 6:59,31034,N Randolph St & Fairfax Dr,31295,Potomac & M St NW,W21057,Member
1815,5/1/2018 6:41,5/1/2018 7:11,32046,River Rd & Landy Ln,31314,34th & Water St NW,W20404,Member
408,5/1/2018 6:41,5/1/2018 6:48,31217,USDA / 12th & C St SW,31232,7th & F St NW / National Portrait Gallery,W22575,Member
510,5/1/2018 6:41,5/1/2018 6:50,31101,14th & V St NW,31213,17th & K St NW,W20856,Member
597,5/1/2018 6:41,5/1/2018 6:51,31103,16th & Harvard St NW,31200,Massachusetts Ave & Dupont Circle NW,W00673,Member
621,5/1/2018 6:41,5/1/2018 6:52,31201,15th & P St NW,31228,8th & H St NW,W21204,Member
586,5/1/2018 6:41,5/1/2018 6:51,31294,7th & E St SW,31634,3rd & Tingey St SE,W20311,Member
723,5/1/2018 6:42,5/1/2018 6:54,31265,5th St & Massachusetts Ave NW,31242,18th St & Pennsylvania Ave NW,W23213,Member
524,5/1/2018 6:42,5/1/2018 6:50,31223,Convention Center / 7th & M St NW,31224,19th & L St NW,W01229,Member
589,5/1/2018 6:42,5/1/2018 6:52,31505,Eckington Pl & Q St NE,31620,5th & F St NW,W23492,Member
364,5/1/2018 6:42,5/1/2018 6:49,31229,New Hampshire Ave & T St NW,31213,17th & K St NW,W20586,Member
819,5/1/2018 6:42,5/1/2018 6:56,31629,8th & East Capitol St NE,31247,Jefferson Dr & 14th St SW,W20206,Member
651,5/1/2018 6:43,5/1/2018 6:54,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31616,3rd & H St NE,W23460,Member
538,5/1/2018 6:43,5/1/2018 6:52,31615,6th & H St NE,31605,3rd & D St SE,W00401,Member
357,5/1/2018 6:43,5/1/2018 6:49,31104,Adams Mill & Columbia Rd NW,31278,18th & R St NW,W01434,Member
